Review,Rating
"Khách sạn hoàn hảo ở trung tâm thành phố Boston, vừa trở về sau một đêm nghỉ tại Fairmont Copley, vị trí khách sạn tuyệt vời - ăn uống, mua sắm, tham quan dễ dàng, đi bộ thuận tiện, đi xe nhanh. Phòng sạch sẽ, rộng rãi, phòng tắm trang nhã, nhìn chung kỳ nghỉ thư giãn và thú vị. Chúng tôi đã sống ở Boston nhiều năm và chuyển đi vài tháng trước, đã đọc nhiều đánh giá về Fairmont và nhận được những bình luận tiêu cực. Vị trí lý tưởng giúp chúng tôi có được mức giá tốt nhất, giá cả hợp lý khi thanh toán trước qua trang web của khách sạn. Khi đến nơi, chúng tôi được thông báo nâng cấp lên phòng hạng sang, dịch vụ đỗ xe hộ tống cho phép 15-20 phút để lấy xe. Ngoài ra, việc nhận phòng có chút chậm trễ, mọi người nên lên kế hoạch thời gian nhận phòng theo lịch trình. Nhân viên khuân vác hành lý chờ 15-20 phút để lấy hành lý và cần giúp đỡ. Nếu lo lắng về tiếng ồn bên ngoài, nên chọn phòng bên trong, yên tĩnh - không cần phải đoán khi ở trung tâm thành phố Boston. Các phòng hướng ra đường phố, tuyến tàu điện ngầm khá nhiều xe cộ qua lại, nên có xu hướng hơi ồn ào. Nhận xét trước đó - quán bar Oak của Fairmont rất nổi tiếng, đặt chỗ trước là một ý kiến ​​hay, khá sang trọng, nên ăn mặc lịch sự, không nên mặc quần jean. Vị trí tuyệt vời - CVS ngay trên phố, Starbucks, ga tàu điện ngầm Copley cách đó vài dãy nhà. Những địa điểm yêu thích cần gợi ý ở Boston: Fanueil Hall, Houston Naked Fish, North End Mike Pastry, bánh ngọt hiện đại, bánh canoli ricotta - ngon tuyệt. Bữa sáng muộn có chỗ ngồi ngoài trời, Summer Joe's American Cafe, Living Room, Copley/Downtown Hub, tòa nhà Prudential. Chỉ cần đồ uống - tầm nhìn tuyệt vời ra Boston. Bữa tối ổn, hơi đắt, Atlantic Fish Company, Stephanie Newbury Whiskey Park. Món tráng miệng cuối cùng tại khách sạn Park Plaza - hãy thử bánh sô cô la tan chảy creme brûlée tại khách sạn Park Plaza. Hy vọng bạn sẽ có kỳ nghỉ thú vị tại Fairmont - chắc chắn sẽ quay lại Boston.",4
"Cuối tuần tuyệt vời tại Fairmont Copley Plaza, tận hưởng khoảnh khắc kỷ niệm 3 năm ngày cưới, nhân viên thân thiện, lịch sự và chuyên nghiệp... từ người giữ xe, người gác cửa, người đăng ký khách, người khuân vác hành lý, phục vụ phòng, nhân viên lễ tân, phòng ngủ và phòng tắm được tân trang lại gần đây, trang nhã, phòng tắm đẹp với bồn tắm riêng và vòi sen kính/gạch. Những người đánh giá trước đó cho rằng minibar đắt tiền và dịch vụ phòng ăn sáng cũng đắt, nhưng thực tế thì đúng với mức giá của khách sạn hạng sang, chỉ cần chọn không sử dụng. Chất lượng dịch vụ khách sạn rất tốt, nhân viên chuyên nghiệp, nhưng tôi sẽ quay lại trong tương lai và sẽ giới thiệu cho người khác.",5
"Fairmont thân thiện, tuyệt vời, nhân viên Fairmont thực sự tốt nhất, đáp ứng mọi yêu cầu kỳ lạ bằng nụ cười, khách sạn mới có thêm tiện nghi cho chó, Katie có thể dắt chó đi dạo, chạy bộ hoặc chỉ đơn giản là ôm ấp, phòng Oak Room là nơi hoàn hảo để kết thúc một bữa ăn ngon trong khu phố, thực đơn đồ uống tuyệt vời với những sáng tạo độc đáo, cocktail Blonde Bombshell Pops Martini. Phòng rộng rãi, hoàn hảo, tầm nhìn ra công viên, không có cách nào tốt hơn để trải nghiệm Boston và tận hưởng nét quyến rũ cổ điển.",5
"Đặt cà phê pha bằng ấm, thời gian tuyệt vời ở Copley, nhưng cuối cùng bị tính phí 200 đô la chỉ toàn phí phát sinh, có rất nhiều khoản phí ẩn, lưu ý là ở lại 10 tiếng qua đêm, khi gọi cà phê pha bằng ấm thì phải đọc kỹ phần chữ nhỏ.",4
"Khá sang trọng, đặt được giá tốt vào phút chót với hãng hàng không Northwest, có lẽ không muốn trả giá niêm yết, nhưng khách sạn này thực sự đáng giá. Ưu điểm: 1. Vị trí tuyệt vời, ngay trên phố Copley Place, trung tâm mua sắm, nhà thờ Trinity, thư viện Boston, phố Newberry, phố Boylston, nhiều cửa hàng và nhà hàng tuyệt vời, trạm xe buýt cách đó chỉ vài bước chân. 2. Nhân viên khách sạn thân thiện, sảnh đẹp, phòng sạch sẽ và trang trí đẹp. Nhược điểm: 1. Khách sạn cũ, chắc chắn có nhiều người, phòng Fairmont quyến rũ nhưng được giữ gìn tốt, nhỏ, gợi nhớ đến phòng khách sạn châu Âu, thiếu quạt trong phòng tắm, tầm nhìn không có, nhưng gối lông vũ cực kỳ không thoải mái, không phải gu thẩm mỹ. 2. Chuyện xảy ra với chúng tôi - khi trở mình ngủ, có thứ gì đó lạ bên trong ga trải giường, trông như những vết nứt tối màu, nhìn kỹ hơn thì giống như những cục tóc nhỏ, gọi lễ tân muộn và được thay ga ngay, người đến nói là ủi, nhưng thực sự không mua, không biết để làm gì, vấn đề quan trọng là phải hỏi ngay.",4
"Vị trí tuyệt vời, khách sạn tuyệt vời, thời gian tuyệt vời tại Fairmont Copley Plaza, yêu thích chuỗi khách sạn Fairmont, luôn chọn phòng hạng vàng nếu có thể, phòng hạng vàng, nhân viên tuyệt vời, đáp ứng mọi yêu cầu, đã nâng cấp phòng và ở khá lâu, tôi rất yêu thích Fairmont, trân trọng khách hàng quay lại, phòng hạng vàng là tốt nhất, đồ ăn xuất sắc, tận hưởng từng phút giây, vừa đến Toronto, Fairmont Royal York tốt, chắc chắn sẽ có tour xe điện phố cổ, hy vọng Karen sẽ là hướng dẫn viên lái xe, tuyệt vời, thời gian tuyệt vời, thành phố tuyệt vời, những ngày tuyệt vời, hỏi nhân viên lễ tân về các nhà hàng gợi ý, tuyệt vời. Fairmont thường có chó cưng đáng yêu, thích đi dạo, một điểm cộng tuyệt vời, cảm ơn nhân viên Fairmont Copley Plaza, kỳ nghỉ đáng nhớ ở Boston.",5
"Khách sạn Copley Plaza được tân trang lại, nghỉ đêm rất thoải mái vào tháng 3 năm 2005. Phòng đặt ở tầng câu lạc bộ hạng vàng với giá hấp dẫn, nhân viên nhận phòng chu đáo, phòng thoải mái, đặc biệt là giường được trang bị đầy đủ và trang trí đẹp mắt, phòng tắm nhỏ nhưng tiện nghi tốt bao gồm cả cân và gương trang điểm. Khu vực câu lạc bộ khá đẹp và độc đáo, gồm nhiều phòng có diện tích lớn nhưng thiếu riêng tư. Bữa sáng miễn phí ngon hơn bữa sáng kiểu lục địa thông thường, cocktail buổi tối và món khai vị tuyệt vời, được phục vụ tương đương với khu vực bếp của quản gia liền kề. Kỳ nghỉ dễ chịu, nhân viên lịch sự và chu đáo.",5
"Khách sạn Fairmont tuyệt vời, vừa trở về sau kỳ nghỉ cuối tuần đáng nhớ tại Fairmont Copley Plaza. Bước vào khách sạn, tôi choáng ngợp trước sự xa hoa của sảnh đợi, đơn giản là tuyệt vời. Phòng khách thoải mái, được trang trí sang trọng, tôi cảm thấy như một nàng công chúa. Nhân viên tuyệt vời, thân thiện và chu đáo, khiến tôi cảm thấy như ở nhà. Chắc chắn tôi sẽ chọn Fairmont Copley Plaza, như thể được du hành ngược thời gian đến Boston. Cảm ơn Fairmont!",5
"Khách sạn Fairmont mang vẻ đẹp cổ điển, vị trí tuyệt vời trên phố Copley Plaza, cách trung tâm Prudential trên phố Newbury vài bước chân. Nhà hàng có phòng Oak Room đẹp, quầy bar Oak tuyệt vời. Nhân viên lễ tân thân thiện và hữu ích, thích vẻ ngoài quyến rũ của phòng theo phong cách BB cổ điển. Vào phòng tắm, bồn tắm và bồn rửa mặt cần được tráng men lại, gọi điện báo phát hiện có tóc, xin lỗi và đề nghị dọn dẹp phòng tắm, nhưng lại thấy tóc trên gờ bàn lễ tân, bắt đầu thắc mắc. Đồng ý đổi phòng, nhân viên khuân vác Gary rất hữu ích. Đến phòng mới, kiểm tra lại thấy tóc trên bồn rửa mặt, thật xấu hổ, nhưng không thấy bồn tắm. Không muốn làm ầm ĩ thêm, chỉ muốn ổn định phòng mới. Yêu cầu đổi phòng, muốn có cơ hội khắc phục vấn đề nên không viết đánh giá tích cực. Khi đến nơi, tôi nhận thấy bị tính phí vào thẻ tín dụng cho minibar nhưng không sử dụng, gọi cho bộ phận kế toán và yêu cầu hoàn trả, ngụ ý không có lỗi. Khách sạn có vị trí đẹp, nhân viên xuất sắc, lịch sự nhưng có những gợi ý không mấy thuyết phục. Thực sự quyết định viết đánh giá, hiểu rằng việc coi thường khách sạn là kiêu ngạo là không thể chấp nhận được. Gợi ý cải thiện khách sạn, bộ phận kế toán của khách sạn. Tôi đã ở 3 khách sạn 5 sao ở 20 quốc gia và châu lục, thấy tóc trong phòng tắm bị tính phí minibar, đồ uống không được sử dụng, nhưng không có lỗi nào xảy ra. Quản lý dọn phòng kiểm tra phòng trước khi cho thuê, rõ ràng là có vấn đề về dọn phòng. Tổng giám đốc khách sạn cần giải quyết vấn đề này.",2
"Tôi vừa ở Copley tham dự hội nghị, nhìn chung khá bình thường, phòng nhỏ, khách sạn hơi cũ, đồ ăn ở mức trung bình, hơi thất vọng, giá cả tương xứng với chất lượng.",3
"Cuối tuần vừa rồi ở khách sạn Fairmont Copley Plaza thật tuyệt vời, người thân ở đó rất hài lòng. Phòng ốc được tân trang lại, đẹp, trang nhã và thoải mái, phòng tắm sang trọng, nhân viên chuyên nghiệp và chú chó Catie thân thiện, cảm giác như ở nhà vậy. Ngủ ngon hơn bao giờ hết. Trải nghiệm tuyệt vời, vị trí không thể chê vào đâu được.",5
"Khách sạn này khá sơ sài, phòng không được giá tốt trên Priceline, nhìn chung chỉ cần ở lại thôi. Xét về kích thước, khu vực hội nghị đông đúc, bạn gái tôi ở lại cuối tuần, nhưng lại giống như thị trấn ma. Tôi thấy nhà hàng của khách sạn cả sáng lẫn tối, thực tế chỉ đếm được vài người ở sảnh, sảnh rộng lớn nhưng lại cảm thấy vô cùng trống trải. Khách sạn có vẻ hơi khác lạ, cảm giác trống rỗng, những điểm chưa hoàn thiện xuất hiện, những điểm chưa hoàn thiện đó không thể che giấu được khu vực hồ bơi, mọi thứ dường như không được cập nhật trong 20 năm. Có lẽ, xét đến việc sàn lino ở hồ bơi bắt đầu bong tróc, bồn tắm nước nóng bằng thép không gỉ và graffiti, tôi không thể không nghĩ rằng sẽ có những nâng cấp lớn trong tương lai gần. Phòng hơi chật chội, đánh giá cho thấy không tệ, tivi màn hình phẳng được cập nhật, mặt bàn đá granit đồng bộ, ghế ngồi thoải mái bên cửa sổ, khăn tắm sang trọng, giường tuyệt vời, phòng giường cỡ lớn ngủ rất ngon, khó thức dậy, những điểm chưa hoàn thiện như tấm điều hòa lỗi thời khiến phòng cảm thấy ấm cúng, quan trọng là đồ đạc trong phòng thoải mái. Như đã nói, trả tiền thì phòng lại là một câu chuyện khác, trải nghiệm xa vời nhờ Priceline, không khuyến nghị khách sạn này, biết trước khi ở nhưng không được cảnh báo.",3
"Nhìn bên ngoài thì đẹp, dễ dàng đi bộ đến quảng trường Americas Westin, ăn trưa ở gần trạm xe điện, đi về phía tây ăn tối, phòng có TV màn hình rộng độ phân giải cao, đánh giá vị trí chính xác, trung tâm thành phố Dallas, khu vực khách sạn, sảnh đẹp nhưng đắt tiền, đó là chuyện thường tình ở khách sạn, phòng hướng ra bến xe buýt, nhiều chim hót líu lo suốt đêm, không phải tiếng hót la la mà là tiếng kêu chói tai, chim ẩn nấp sau cây cối xung quanh bến xe buýt. Không có wifi miễn phí trong phòng, in vé máy bay, nhân viên trung tâm dịch vụ doanh nhân khó chịu không chịu trả tiền như kiểm tra email. Tôi nghĩ khách sạn này từng phục vụ các hội nghị lớn, ví dụ như Haliburton tổ chức tiệc lớn. Điều tồi tệ nhất là khi ở lại qua đêm, tôi phát hiện trên tường có một con gián dài 2 inch, tôi thường không dễ bị buồn nôn, kén chọn côn trùng nhưng không thể nào là gián được, không đời nào ngủ trong phòng đó, gọi lễ tân nhưng không muốn, mặc quần áo chờ đợi, gõ cửa, con gián bị đập vào tường, lấy danh bạ điện thoại chặt đầu, vứt vào thùng rác, cố gắng trốn, các bộ phận ngọ nguậy, nhặt từng mảnh, không làm phiền, ném thẻ ra ngoài cửa, sáng hôm sau thẻ thấy những mảnh côn trùng, có thể hiểu được, không hút bụi, đêm về phòng lúc 4 giờ chiều, thẻ biến mất, con gián, ở lại kiểm tra, hành lang không được dọn dẹp hàng ngày, phần còn lại ở lại sẽ không thoải mái, giũ quần áo và giữ túi kéo khóa chặt, kiểm tra tường thường xuyên, đồ ăn nhẹ ở quầy lễ tân để trong ngăn kéo bị vứt đi. Tưởng tượng lũ gián đang ăn thức ăn. Cửa hàng Adams Mart đặt tại Sheraton, hy vọng sẽ sớm cải thiện các khía cạnh kinh doanh, người diệt côn trùng đảm bảo lịch trình vệ sinh được tuân thủ chính xác.",2
"Khách sạn có trải nghiệm tốt, nhân viên giữ xe chuyên nghiệp và hiếu khách, chồng tôi có cuộc họp hội đồng quản trị tốt, khách doanh nhân đi công tác, cửa hàng quà tặng có rất nhiều mặt hàng cần đồ dùng vệ sinh cá nhân, bãi đậu xe thuận tiện với chi phí tiêu chuẩn cho 12-14 khách, phòng khách ở tháp phía nam tầng 18 với tầm nhìn hơi hạn chế, phòng nhỏ với giường cỡ King, mặt bàn/sàn nhà bằng đá granite, phòng tắm có quầy đá granite, TV màn hình phẳng, phòng tắm siêu nhỏ, phòng bên trong giống như trên tàu du lịch, vòi sen/bồn tắm hẹp, trang trí không nhất quán, máy điều hòa cần sửa chữa, lớp hoàn thiện mặt bàn bị sứt mẻ nhẹ, quan sát về mặt thẩm mỹ, máy pha cà phê mới pha cốc thay vì ấm, ghế không thoải mái, ghế cực kỳ hẹp, dịch vụ phòng kịp thời, khá tốt, cháo yến mạch nóng có thịt xông khói 4 lát giá 35 đô la, chất lượng dịch vụ khách sạn 4-5 sao, giá cả hợp lý, thức ăn chất lượng, nhiều lịch trình phục vụ phòng khách sạn không có, nhà hàng tốt hơn, đồ ăn nóng được đảm bảo, bữa sáng tự chọn tuyệt vời, khu vực sảnh rộng rãi, nhân viên lễ tân chuyên nghiệp và thân thiện khi làm thủ tục nhận phòng, hành lang/thang máy sạch sẽ và trang trí đẹp, đồng nghiệp, phòng khách đẹp, cửa cực kỳ rộng rãi, phòng tắm hơi lỗi thời, trang trí, ánh sáng thực sự tệ như trạm xăng cũ, tài sản Việc chuyển đổi theo đúng nghĩa đen, khách sạn Adams Mark Sheraton đang diễn ra, gây khó chịu cho khách nhưng điều đó không ảnh hưởng gì, các cuộc họp đại hội đồng diễn ra cạnh tranh với cuộc thi cổ vũ thanh thiếu niên ở phòng họp tầng trên, sàn nhà rung chuyển, đèn chùm chạm sàn, bụi bay mù mịt, có lẽ nên khuyên đồng nghiệp nên ở lại vì vị trí thuận tiện, hy vọng bài đánh giá này sẽ giúp ích cho việc lập kế hoạch du lịch.",4
